"entrez_id","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"105379481","LOC105379481",15.6726153762524,-0.00606228752475284,0.188142359681925,-0.0322218108404816,0.974295162673091,0.984364647384283
"105369413","LINC02734",4.92034085045769,0.00584460038334781,0.181752886223125,0.0321568504621865,0.974346966710579,0.984375119900047
"101927345","LOC101927345",3.82711511781882,0.00725108150667151,0.228086380195805,0.0317909447308808,0.974638768045893,0.98462804860637
"11259","FILIP1L",232.928213951874,-0.00424532993064889,0.135527308177296,-0.0313245351637559,0.97501072377535,0.984961928270612
"107985937","LOC107985937",27.123505936149,-0.00490004945947585,0.157163109619495,-0.0311781147073209,0.975127493361662,0.98503310828299
"2895","GRID2",103.566500103272,0.00404185407062429,0.129828769886739,0.0311321910709802,0.975164117343341,0.98503310828299
"105370966","IDH2-DT",44.9214743193997,-0.00377988395018226,0.122461214341988,-0.0308659682209785,0.975376430409582,0.985205676689328
"54836","BSPRY",86.0414163231443,-0.00338979930898768,0.110172109173058,-0.0307682165153342,0.97545438795961,0.985242526722247
"107303344","SETDB2-PHF11",295.144697706325,-0.0016561304250587,0.0540250433496475,-0.0306548652694327,0.975544786526652,0.985291938943054
"105372902","LOC105372902",26.2010427315775,0.00299947573146954,0.098178619425898,0.0305512111395439,0.975627451837521,0.985333536771409
"8662","EIF3B",2267.20627066379,0.00218461161609978,0.0723419676605585,0.0301983991692121,0.975908825228517,0.985575807469748
"64747","MFSD1",508.943515340026,-0.00262046773058501,0.087004221041961,-0.0301188574439532,0.975972261487465,0.985597970991571
"9966","TNFSF15",3.62356574682472,-0.00708479349694838,0.236268749885041,-0.0299861640627276,0.97607808768815,0.985662938829791
"2565","GABRG1",1396.98019037247,-0.0036767208991262,0.123062626419443,-0.0298768278079372,0.976165286328601,0.985709091465926
"11320","MGAT4A",988.495473474218,0.00221850800845456,0.074468244923482,0.0297913293207613,0.976233473898784,0.985736044056177
"111240474","CRYZL2P-SEC16B",128.582119789256,0.00239176232635276,0.0807784475641429,0.0296089167157311,0.976378953921912,0.985757237894302
"150763","GPAT2",538.114099502497,0.00443700456543485,0.149390886406697,0.0297006375165062,0.976305803482628,0.985757237894302
"101060376","TBC1D3L",202.589125006036,-0.00336499190667003,0.113542400189598,-0.0296364345042119,0.976357007534459,0.985757237894302
"4862","NPAS2",1076.93418943766,-0.00224030368256587,0.0761204955378801,-0.0294310181080077,0.976520834641296,0.985822654473341
"116933","CLRN1-AS1",3.12114038330971,0.00580499450614427,0.197290393609823,0.0294236044641114,0.976526747312658,0.985822654473341
"664709","HNRNPA1P10",864.774377478293,0.00192412035579307,0.0656325590287823,0.0293165523981668,0.976612125671544,0.985866949062023
"106660606","MIR3677HG",13.0292742931238,-0.00399531702355307,0.136773348185484,-0.0292112248223598,0.976696128941209,0.98590985182503
"27032","ATP2C1",2162.98984378917,0.00227871195653273,0.0789116453475485,0.0288767512893268,0.976962887671643,0.986013821103507
"100652777","LOC100652777",6.59787317585959,0.00321513726369645,0.111098949839332,0.0289394028327548,0.976912919855278,0.986013821103507
